,id,_id,datetime,type,reference,description,extra
233,280,,2020-04-02T00:00:00Z,DECEASED,https://www.dawn.com/news/1545875,2 new deaths reported in Sindh taking the tally to 11,
234,281,,2020-04-02T00:00:00Z,DECEASED,,1 new death reported in Gilgit Baltistan taking the tally to 3,
235,282,,2020-04-03T00:00:00Z,INFECTED,,6 new cases reported in Islamabad taking the tally to 68,
236,284,,2020-04-03T00:00:00Z,INFECTED,,3 new cases reported in Gilgit Baltistan taking the tally to 190,
237,285,,2020-04-03T00:00:00Z,INFECTED,,22 new cases reported in Sindh taking the tally to 783,
238,287,,2020-04-02T00:00:00Z,RECOVERED,,7 new recoveries reported in Sindh taking the tally to 65,
239,289,,2020-04-02T00:00:00Z,RECOVERED,,11 new recoveries reported in KPK taking the tally to 30,
240,291,,2020-04-02T00:00:00Z,RECOVERED,,1 new recovery reported in Gilgit Baltistan taking the tally to 5,
241,292,,2020-04-03T00:00:00Z,DECEASED,https://twitter.com/SindhHealthDpt/status/1246036591510016002,2 new deaths reported in Sindh taking the tally to 14,
242,293,,2020-04-03T00:00:00Z,INFECTED,,6 new cases reported in Punjab taking the tally to 928,
243,294,,2020-04-03T00:00:00Z,INFECTED,,2 new cases reported in AJK taking the tally to 11,
244,295,,2020-04-03T00:00:00Z,INFECTED,,6 new cases reported in Balochistan taking the tally to 175,
245,296,,2020-04-03T00:00:00Z,INFECTED,,32 new cases reported in KPK taking the tally to 343,
246,297,,2020-04-03T00:00:00Z,INFECTED,,49 new cases reported in Punjab taking the tally to 977,
247,298,,2020-04-04T00:00:00Z,INFECTED,,7 new cases reported in Islamabad taking the tally to 75,
248,299,,2020-04-04T00:00:00Z,INFECTED,,3 new cases reported in Gilgit Baltistan taking the tally to 193,
249,300,,2020-04-04T00:00:00Z,INFECTED,,"95 new cases reported in Punjab taking the tally to 1,072",
250,301,,2020-04-04T00:00:00Z,INFECTED,,56 new cases reported in Sindh taking the tally to 839,
251,302,,2020-04-03T00:00:00Z,DECEASED,https://twitter.com/SindhHealthDpt/status/1246164727862120451,1 new death reported in Sindh taking the tally to 12,
252,303,,2020-04-03T00:00:00Z,DECEASED,,2 new deaths reported in KPK taking the tally to 11,
253,304,,2020-04-03T00:00:00Z,RECOVERED,,4 new recoveries reported in Gilgit Baltistan taking the tally to 9,
254,305,,2020-04-04T00:00:00Z,INFECTED,,29 new cases reported in KPK taking the tally to 372,
255,306,,2020-04-04T00:00:00Z,INFECTED,,1 new case reported in AJK taking the tally to 12,
256,307,,2020-04-04T00:00:00Z,INFECTED,,10 new cases reported in Balochistan taking the tally to 185,
257,308,,2020-04-04T00:00:00Z,INFECTED,,"59 new cases reported in Punjab taking the tally to 1,131",
258,309,,2020-04-05T00:00:00Z,INFECTED,,3 new cases reported in Islamabad taking the tally to 78,
259,310,,2020-04-05T00:00:00Z,INFECTED,,13 new cases reported in Gilgit Baltistan taking the tally to 206,
260,311,,2020-04-05T00:00:00Z,INFECTED,,"32 new cases reported in Punjab taking the tally to 1,319",
261,312,,2020-04-05T00:00:00Z,INFECTED,,25 new cases reported in Sindh taking the tally to 881,
262,313,,2020-04-04T00:00:00Z,RECOVERED,,1 new recovery reported in AJK taking the tally to 1,
263,314,,2020-04-04T00:00:00Z,DECEASED,,3 new deaths reported in KPK taking the tally to 14,
264,315,,2020-04-04T00:00:00Z,DECEASED,,1 new death reported in Punjab taking the tally to 12,
265,316,,2020-04-04T00:00:00Z,RECOVERED,,19 new recoveries reported in Punjab taking the tally to 25,
266,317,,2020-04-04T00:00:00Z,DECEASED,,1 new death reported in Sindh taking the tally to 15,
267,318,,2020-04-04T00:00:00Z,RECOVERED,,20 new recoveries reported in Sindh taking the tally to 85,
268,319,,2020-04-05T00:00:00Z,INFECTED,,17 new cases reported in Sindh taking the tally to 856,
269,320,,2020-04-05T00:00:00Z,INFECTED,,2 new cases reported in AJK taking the tally to 14,
270,321,,2020-04-05T00:00:00Z,INFECTED,,4 new cases reported in Balochistan taking the tally to 189,
271,322,,2020-04-05T00:00:00Z,INFECTED,,"156 new cases reported in Punjab taking the tally to 1,287",
272,323,,2020-04-05T00:00:00Z,INFECTED,https://twitter.com/HealthPunjabGov/status/1246893629811163140,"61 new cases reported in Punjab taking the tally to 1,380",
273,324,,2020-04-05T00:00:00Z,INFECTED,https://twitter.com/KPCoronaUpdates/status/1246872962600484864,43 new cases reported in KPK taking the tally to 415,
274,325,,2020-04-05T00:00:00Z,INFECTED,https://twitter.com/LiaquatShahwani/status/1246832942602571776,4 new cases reported in Balochistan taking the tally to 193,
275,326,,2020-04-05T00:00:00Z,DECEASED,https://twitter.com/KPCoronaUpdates/status/1246872962600484864,2 new deaths reported in KPK taking the tally to 16,
276,327,,2020-04-06T00:00:00Z,RECOVERED,,13 new recoveries reported in Balochistan taking the tally to 30,
277,328,,2020-04-06T00:00:00Z,RECOVERED,,4 new recoveries reported in Gilgit Baltistan taking the tally to 15,
278,329,,2020-04-06T00:00:00Z,RECOVERED,,32 new recoveries reported in KPK taking the tally to 62,
279,330,,2020-04-06T00:00:00Z,DECEASED,,3 new deaths reported in Punjab taking the tally to 15,
280,331,,2020-04-06T00:00:00Z,RECOVERED,,38 new recoveries reported in Sindh taking the tally to 253,
281,332,,2020-04-06T00:00:00Z,INFECTED,,1 new case reported in AJK taking the tally to 16,
282,333,,2020-04-06T00:00:00Z,INFECTED,,4 new cases reported in Islamabad taking the tally to 82,
283,335,,2020-04-06T00:00:00Z,INFECTED,,5 new cases reported in Gilgit Baltistan taking the tally to 211,
284,336,,2020-04-06T00:00:00Z,INFECTED,,"113 new cases reported in Punjab taking the tally to 1,493",
285,337,,2020-04-06T00:00:00Z,INFECTED,,1 new case reported in AJK taking the tally to 15,
286,338,,2020-04-06T00:00:00Z,INFECTED,,9 new cases reported in Balochistan taking the tally to 202,
287,340,,2020-04-06T00:00:00Z,INFECTED,,"134 new cases reported in Punjab taking the tally to 1,627",
288,341,,2020-04-06T00:00:00Z,RECOVERED,,2 new recoveries reported in Gilgit Baltistan taking the tally to 11,
289,342,,2020-04-06T00:00:00Z,INFECTED,,"81 new cases reported in Punjab taking the tally to 1,708",
290,343,,2020-04-06T00:00:00Z,INFECTED,https://twitter.com/UsmanAKBuzdar/status/1247222514423681024,"210 new cases reported in Punjab taking the tally to 1,918",
291,344,,2020-04-06T00:00:00Z,DECEASED,,1 new death reported in Islamabad taking the tally to 1,
292,345,,2020-04-06T00:00:00Z,DECEASED,https://twitter.com/SindhHealthDpt/status/1247236371032522752,2 new deaths reported in Sindh taking the tally to 17,
293,346,,2020-04-06T00:00:00Z,RECOVERED,https://twitter.com/SindhHealthDpt/status/1247236371032522752,130 new recoveries reported in Sindh taking the tally to 215,
294,347,,2020-04-06T00:00:00Z,INFECTED,https://twitter.com/SindhHealthDpt/status/1247236371032522752,51 new cases reported in Sindh taking the tally to 932,
295,348,,2020-04-07T00:00:00Z,INFECTED,https://twitter.com/Jhagra/status/1247375140700160008,29 new cases reported in KPK taking the tally to 529,
296,349,,2020-04-06T00:00:00Z,DECEASED,https://twitter.com/Jhagra/status/1247375140700160008,1 new death reported in KPK taking the tally to 17,
297,350,,2020-04-07T00:00:00Z,INFECTED,,2 new cases reported in AJK taking the tally to 18,
298,351,,2020-04-07T00:00:00Z,INFECTED,,1 new case reported in Islamabad taking the tally to 83,
299,352,,2020-04-07T00:00:00Z,RECOVERED,,33 new recoveries reported in Balochistan taking the tally to 63,
300,353,,2020-04-07T00:00:00Z,RECOVERED,,7 new recoveries reported in KPK taking the tally to 69,
301,354,,2020-04-07T00:00:00Z,DECEASED,,1 new death reported in Sindh taking the tally to 18,
302,355,,2020-04-07T00:00:00Z,INFECTED,,"86 new cases reported in Punjab taking the tally to 2,004",
303,356,,2020-04-07T00:00:00Z,INFECTED,,1 new case reported in AJK taking the tally to 19,
304,357,,2020-04-07T00:00:00Z,INFECTED,https://twitter.com/SindhHealthDpt/status/1247542499712716801,54 new cases reported in Sindh taking the tally to 986,
305,358,,2020-04-06T00:00:00Z,INFECTED,,85 new cases reported in KPK taking the tally to 500,
306,359,,2020-04-08T00:00:00Z,INFECTED,https://twitter.com/HealthKPGovt/status/1247636927546904583,26 new cases reported in KPK taking the tally to 555,
307,360,,2020-04-07T00:00:00Z,INFECTED,https://twitter.com/GOPunjabPK/status/1247638533046763523,"26 new cases reported in Punjab taking the tally to 2,030",
308,361,,2020-04-08T00:00:00Z,DECEASED,,1 new death reported in Balochistan taking the tally to 2,
309,362,,2020-04-08T00:00:00Z,RECOVERED,,12 new recoveries reported in Balochistan taking the tally to 75,
310,363,,2020-04-08T12:00:00Z,DECEASED,,1 new death reported in KPK taking the tally to 20,
311,364,,2020-04-08T00:00:00Z,RECOVERED,,1 new recovery reported in KPK taking the tally to 122,
312,365,,2020-04-08T00:00:00Z,DECEASED,,1 new death reported in Punjab taking the tally to 17,
313,366,,2020-04-08T00:00:00Z,RECOVERED,,9 new recoveries reported in Punjab taking the tally to 34,
314,367,,2020-04-08T00:00:00Z,RECOVERED,,16 new recoveries reported in Sindh taking the tally to 269,
315,368,,2020-04-08T00:00:00Z,INFECTED,,9 new cases reported in AJK taking the tally to 28,
316,369,,2020-04-08T00:00:00Z,INFECTED,,"102 new cases reported in Punjab taking the tally to 2,166",
317,370,,2020-04-08T00:00:00Z,INFECTED,https://twitter.com/LiaquatShahwani/status/1247919908396154886,10 new cases reported in Gilgit Baltistan taking the tally to 221,
318,371,,2020-04-08T00:00:00Z,INFECTED,https://twitter.com/SindhHealthDpt/status/1247896513851711492,"50 new cases reported in Sindh taking the tally to 1,036",
319,372,,2020-04-08T00:00:00Z,INFECTED,,8 new cases reported in Balochistan taking the tally to 210,
320,373,,2020-04-08T00:00:00Z,INFECTED,https://twitter.com/UsmanAKBuzdar/status/1247969419021729792,"34 new cases reported in Punjab taking the tally to 2,064",
321,374,,2020-04-09T00:00:00Z,INFECTED,,2 new cases reported in Balochistan taking the tally to 212,
322,375,,2020-04-09T00:00:00Z,INFECTED,,19 new cases reported in Islamabad taking the tally to 102,
323,377,,2020-04-09T00:00:00Z,INFECTED,,"5 new cases reported in Punjab taking the tally to 2,279",
324,379,,2020-04-08T00:00:00Z,DECEASED,https://twitter.com/KPCoronaUpdates/status/1248112165623644162,2 new deaths reported in KPK taking the tally to 19,
325,380,,2020-04-08T00:00:00Z,RECOVERED,https://twitter.com/KPCoronaUpdates/status/1248112165623644162,52 new recoveries reported in KPK taking the tally to 121,
326,381,,2020-04-08T00:00:00Z,DECEASED,,1 new death reported in Punjab taking the tally to 16,
327,382,,2020-04-08T00:00:00Z,DECEASED,,2 new deaths reported in Sindh taking the tally to 20,
328,383,,2020-04-09T00:00:00Z,RECOVERED,,1 new recovery reported in Balochistan taking the tally to 76,
329,384,,2020-04-09T00:00:00Z,RECOVERED,,81 new recoveries reported in Gilgit Baltistan taking the tally to 96,
330,385,,2020-04-09T00:00:00Z,RECOVERED,,7 new recoveries reported in Islamabad taking the tally to 10,
331,386,,2020-04-09T00:00:00Z,RECOVERED,,1 new recovery reported in Punjab taking the tally to 35,
332,387,,2020-04-09T00:00:00Z,RECOVERED,,11 new recoveries reported in Sindh taking the tally to 280,
333,389,,2020-04-09T00:00:00Z,INFECTED,,"92 new cases reported in Sindh taking the tally to 1,128",
334,390,,2020-04-09T00:00:00Z,INFECTED,,"43 new cases reported in Punjab taking the tally to 2,209",
335,391,,2020-04-09T00:00:00Z,INFECTED,,5 new cases reported in AJK taking the tally to 33,
336,392,,2020-04-09T00:00:00Z,INFECTED,,"27 new cases reported in Punjab taking the tally to 2,236",
337,393,,2020-04-09T00:00:00Z,INFECTED,https://twitter.com/UsmanAKBuzdar/status/1248326339540791299,"38 new cases reported in Punjab taking the tally to 2,274",
338,394,,2020-04-09T00:00:00Z,RECOVERED,https://twitter.com/UsmanAKBuzdar/status/1248326339540791299,4 new recoveries reported in Punjab taking the tally to 39,
339,395,,2020-04-09T00:00:00Z,DECEASED,https://twitter.com/UsmanAKBuzdar/status/1248326339540791299,1 new death reported in Punjab taking the tally to 18,
340,396,,2020-04-10T00:00:00Z,INFECTED,,7 new cases reported in Balochistan taking the tally to 219,
341,397,,2020-04-10T00:00:00Z,INFECTED,,5 new cases reported in Islamabad taking the tally to 107,
342,398,,2020-04-09T00:00:00Z,INFECTED,,62 new cases reported in KPK taking the tally to 617,
343,399,,2020-04-10T00:00:00Z,RECOVERED,,13 new recoveries reported in Balochistan taking the tally to 89,
344,400,,2020-04-10T00:00:00Z,RECOVERED,,15 new recoveries reported in Gilgit Baltistan taking the tally to 111,
345,401,,2020-04-10T00:00:00Z,DECEASED,,2 new deaths reported in KPK taking the tally to 23,
346,402,,2020-04-10T00:00:00Z,RECOVERED,,6 new recoveries reported in KPK taking the tally to 128,
347,404,,2020-04-10T00:00:00Z,RECOVERED,,69 new recoveries reported in Sindh taking the tally to 349,
348,405,,2020-04-10T00:00:00Z,INFECTED,,"8 new cases reported in Punjab taking the tally to 2,287",
349,406,,2020-04-10T00:00:00Z,INFECTED,,"86 new cases reported in Sindh taking the tally to 1,214",
350,407,,2020-04-10T00:00:00Z,INFECTED,https://twitter.com/UsmanAKBuzdar/status/1248672553297678345,"49 new cases reported in Punjab taking the tally to 2,336",
351,408,,2020-04-10T00:00:00Z,INFECTED,https://twitter.com/LiaquatShahwani/status/1248540850025648128,1 new case reported in Balochistan taking the tally to 220,
352,409,,2020-04-10T00:00:00Z,RECOVERED,https://twitter.com/murtazawahab1/status/1248528711097466880,9 new recoveries reported in Sindh taking the tally to 358,
353,410,,2020-04-10T00:00:00Z,DECEASED,https://twitter.com/murtazawahab1/status/1248528711097466880,2 new deaths reported in Sindh taking the tally to 22,
354,411,,2020-04-11T00:00:00Z,INFECTED,,1 new case reported in AJK taking the tally to 34,
355,412,,2020-04-11T00:00:00Z,INFECTED,,6 new cases reported in Islamabad taking the tally to 113,
356,413,,2020-04-10T00:00:00Z,INFECTED,,35 new cases reported in KPK taking the tally to 652,
357,414,,2020-04-11T00:00:00Z,RECOVERED,,6 new recoveries reported in Balochistan taking the tally to 95,
358,415,,2020-04-11T00:00:00Z,RECOVERED,,14 new recoveries reported in Gilgit Baltistan taking the tally to 125,
359,416,,2020-04-11T00:00:00Z,RECOVERED,,3 new recoveries reported in Islamabad taking the tally to 13,
360,417,,2020-04-11T00:00:00Z,DECEASED,,9 new deaths reported in KPK taking the tally to 32,
361,418,,2020-04-11T00:00:00Z,RECOVERED,,3 new recoveries reported in KPK taking the tally to 131,
362,419,,2020-04-11T12:00:00Z,DECEASED,,1 new death reported in Punjab taking the tally to 21,
363,420,,2020-04-11T00:00:00Z,INFECTED,,"104 new cases reported in Sindh taking the tally to 1,318",
364,421,,2020-04-11T00:00:00Z,DECEASED,,6 new deaths reported in Sindh taking the tally to 28,
365,422,,2020-04-11T00:00:00Z,INFECTED,,"78 new cases reported in Punjab taking the tally to 2,414",
366,423,,2020-04-11T00:00:00Z,INFECTED,,45 new cases reported in KPK taking the tally to 697,
367,424,,2020-04-11T00:00:00Z,INFECTED,https://twitter.com/UsmanAKBuzdar/status/1249047647861735424,"11 new cases reported in Punjab taking the tally to 2,425",
368,425,,2020-04-11T00:00:00Z,DECEASED,https://twitter.com/UsmanAKBuzdar/status/1249047647861735424,2 new deaths reported in Punjab taking the tally to 20,
369,428,,2020-04-12T00:00:00Z,INFECTED,,8 new cases reported in Balochistan taking the tally to 228,
370,429,,2020-04-12T00:00:00Z,INFECTED,,6 new cases reported in Islamabad taking the tally to 119,
371,430,,2020-04-12T00:00:00Z,RECOVERED,,21 new recoveries reported in Gilgit Baltistan taking the tally to 146,
372,431,,2020-04-12T00:00:00Z,RECOVERED,,11 new recoveries reported in KPK taking the tally to 145,
373,432,,2020-04-12T00:00:00Z,RECOVERED,,219 new recoveries reported in Punjab taking the tally to 258,
374,433,,2020-04-12T00:00:00Z,RECOVERED,,13 new recoveries reported in Sindh taking the tally to 371,
375,434,,2020-04-12T00:00:00Z,DECEASED,,2 new deaths reported in Sindh taking the tally to 30,
376,435,,2020-04-12T00:00:00Z,INFECTED,,"39 new cases reported in Punjab taking the tally to 2,594",
377,436,,2020-04-12T00:00:00Z,INFECTED,,"93 new cases reported in Sindh taking the tally to 1,411",
378,437,,2020-04-12T00:00:00Z,INFECTED,,6 new cases reported in AJK taking the tally to 40,
379,438,,2020-04-12T00:00:00Z,INFECTED,,3 new cases reported in Gilgit Baltistan taking the tally to 224,
380,439,,2020-04-12T00:00:00Z,RECOVERED,,2 new recoveries reported in AJK taking the tally to 3,
381,440,,2020-04-12T00:00:00Z,INFECTED,,47 new cases reported in KPK taking the tally to 744,
382,441,,2020-04-12T00:00:00Z,DECEASED,https://twitter.com/HealthKPGovt/status/1249380808906940417,3 new deaths reported in KPK taking the tally to 37,
383,442,,2020-04-12T00:00:00Z,RECOVERED,https://twitter.com/HealthKPGovt/status/1249380808906940417,3 new recoveries reported in KPK taking the tally to 134,
384,443,,2020-04-12T00:00:00Z,INFECTED,https://twitter.com/UsmanAKBuzdar/status/1249421467302928386,"130 new cases reported in Punjab taking the tally to 2,555",
385,444,,2020-04-12T00:00:00Z,DECEASED,https://twitter.com/UsmanAKBuzdar/status/1249421467302928386,2 new deaths reported in Punjab taking the tally to 23,
386,445,,2020-04-13T00:00:00Z,INFECTED,,2 new cases reported in Balochistan taking the tally to 230,
387,446,,2020-04-13T00:00:00Z,INFECTED,,12 new cases reported in Islamabad taking the tally to 131,
388,447,,2020-04-13T00:00:00Z,RECOVERED,,28 new recoveries reported in Balochistan taking the tally to 123,
389,448,,2020-04-13T00:00:00Z,RECOVERED,,3 new recoveries reported in Gilgit Baltistan taking the tally to 149,
